SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,date,Community
Vacant/Abandoned Building,12-00097712,01/23/2012,Front,,Open,2 OPEN FRONT DOORS,Vacant,False,True,2206,N,NAGLE,AVE,60707.0,1133055.49938487,1913964.02890274,36.0,25.0,19.0,41.92014210735008,-87.78656141323276,"(41.92014210735008, -87.78656141323276)",2012-01-23,19
Vacant/Abandoned Building,12-00098136,01/23/2012,,,,,,,,3359,S,WESTERN,BLVD,60608.0,1161078.12002427,1882348.74999561,12.0,9.0,59.0,41.832850461108315,-87.6844789343713,"(41.83285046110831, -87.6844789343713)",2012-01-23,59
Vacant/Abandoned Building,12-00098497,01/23/2012,Front,,Open,,Vacant,True,False,906,N,TRUMBULL,AVE,60651.0,1153211.75468061,1905823.47907303,27.0,11.0,23.0,41.897427165695476,-87.71271948829384,"(41.89742716569548, -87.71271948829384)",2012-01-23,23
Vacant/Abandoned Building,12-00098504,01/23/2012,Front,,Open,,Vacant,True,False,6437,S,STEWART,AVE,60621.0,1174730.84406935,1862283.86633403,20.0,7.0,68.0,41.777496558333134,-87.63498318046001,"(41.777496558333134, -87.63498318046001)",2012-01-23,68
Vacant/Abandoned Building,12-00098518,01/23/2012,Front,,Open,FRONT & REAR,Vacant,True,False,1318,S,TRIPP,AVE,60623.0,1148260.52453116,1893579.70810797,24.0,10.0,29.0,41.86392570937795,-87.7312203809559,"(41.86392570937795, -87.7312203809559)",2012-01-23,29
Vacant/Abandoned Building,12-00099257,01/23/2012,Front,,Open,FRONT/ BACK DOORWAY,Vacant,False,True,9949,S,YATES,AVE,60617.0,1194134.1269269,1839474.09709144,7.0,4.0,51.0,41.7144502582508,-87.56459885558546,"(41.7144502582508, -87.56459885558546)",2012-01-23,51
Vacant/Abandoned Building,12-00099528,01/23/2012,Front,,Open,FRONT AND REAR,Vacant,False,False,2413,N,SAWYER,AVE,60647.0,1154083.3077948,1915854.52501356,35.0,14.0,22.0,41.924935892304354,-87.70925029395178,"(41.92493589230435, -87.70925029395178)",2012-01-23,22
Vacant/Abandoned Building,12-00100338,01/23/2012,Front,,Open,VARIOUS,Vacant,False,False,4405,W,WALTON,ST,60651.0,1146833.00733209,1905963.26407246,37.0,11.0,23.0,41.89793497942139,-87.73614445476919,"(41.89793497942139, -87.73614445476919)",2012-01-23,23
Vacant/Abandoned Building,12-00100352,01/23/2012,Front,,Open,,Occupied,False,True,1101,W,COLUMBIA,AVE,60626.0,1167575.0760022,1945005.36518619,49.0,24.0,1.0,42.00464666469369,-87.65883234803879,"(42.00464666469369, -87.6588323480388)",2012-01-23,1
Vacant/Abandoned Building,12-00101681,01/24/2012,Rear,,Open,REAR,Vacant,False,False,7441,S,LOWE,AVE,60621.0,1173249.24720767,1855689.68599242,17.0,7.0,68.0,41.75943423574716,-87.6406093983222,"(41.75943423574716, -87.64060939832221)",2012-01-24,68
Vacant/Abandoned Building,12-00101818,01/24/2012,Front,,Open,,Vacant,False,False,6809,S,BISHOP,ST,60636.0,1167839.7248725,1859591.44357273,17.0,7.0,67.0,41.770258996751814,-87.66032326800494,"(41.77025899675181, -87.66032326800496)",2012-01-24,67
Vacant/Abandoned Building,12-00101866,01/24/2012,Rear,,Open,,Vacant,True,False,6805,S,BISHOP,ST,60636.0,1167838.9248725001,1859618.24357273,17.0,7.0,67.0,41.77033255658112,-87.6603254317635,"(41.770332556581124, -87.6603254317635)",2012-01-24,67
Vacant/Abandoned Building,12-00102303,01/24/2012,Front,,Open,"WINDOW ON NORTH SIDE, DOOR IN REAR",Vacant,False,True,7343,N,OCONTO,AVE,60631.0,1127057.78446881,1948233.73792976,41.0,16.0,9.0,42.01428472979091,-87.80782624927872,"(42.01428472979091, -87.80782624927872)",2012-01-24,9
Vacant/Abandoned Building,12-00102447,01/24/2012,Front,,Open,FRONT AND REAR,Vacant,False,False,8744,S,EXCHANGE,AVE,60617.0,1197284.03998056,1847557.11998962,10.0,4.0,46.0,41.736553005790356,-87.55279439130466,"(41.73655300579036, -87.55279439130466)",2012-01-24,46
Vacant/Abandoned Building,12-00102956,01/24/2012,Front,,Open,,Vacant,True,True,7200,S,CLAREMONT,AVE,60636.0,1161982.48363283,1856863.98471276,18.0,8.0,66.0,41.762898227653295,-87.68186932478004,"(41.762898227653295, -87.68186932478004)",2012-01-24,66
Vacant/Abandoned Building,12-00102981,01/24/2012,Front,,Open,REAR,Vacant,False,False,12434,S,PARNELL,AVE,60628.0,1174893.1806835,1822442.38350531,34.0,5.0,53.0,41.66816245376017,-87.63557191141884,"(41.66816245376017, -87.63557191141885)",2012-01-24,53
Vacant/Abandoned Building,12-00103309,01/24/2012,Front,,Open,"FRONT, BACK AND SIDES",Vacant,False,False,4514,W,FIFTH,AVE,60624.0,1146338.09003295,1895574.19131094,24.0,11.0,26.0,41.86943560059729,-87.73822686779845,"(41.869435600597285, -87.73822686779843)",2012-01-24,26
Vacant/Abandoned Building,12-00103328,01/24/2012,Front,,Open,,Vacant,False,False,58,W,116TH,ST,60628.0,1177875.42720311,1827699.96598568,34.0,5.0,53.0,41.68252328807939,-87.62449928424198,"(41.68252328807939, -87.62449928424198)",2012-01-24,53
Vacant/Abandoned Building,12-00103355,01/24/2012,Front,,Open,FRONT DOORS,Vacant,False,True,11938,S,PRAIRIE,AVE,60628.0,1180056.01320724,1825856.92499237,9.0,5.0,53.0,41.67741620414925,-87.61657320501931,"(41.67741620414926, -87.6165732050193)",2012-01-24,53
Vacant/Abandoned Building,12-00103361,01/24/2012,Front,,Open,FRONT AND REAR,Vacant,False,False,11835,S,LAFAYETTE,AVE,60628.0,1178041.05540593,1826486.59659477,34.0,5.0,53.0,41.67918987874203,-87.62392956035231,"(41.67918987874203, -87.62392956035231)",2012-01-24,53
Vacant/Abandoned Building,12-00103631,01/24/2012,Rear,,Open,BACK DOOR,Vacant,False,True,7615,S,EGGLESTON,AVE,60620.0,1174612.86072856,1854434.13838806,17.0,6.0,69.0,41.75595862077868,-87.63564912814955,"(41.75595862077868, -87.63564912814954)",2012-01-24,69
Vacant/Abandoned Building,12-00103649,01/24/2012,Front,,Open,FRONT AND REAR,Vacant,False,False,7736,S,SANGAMON,ST,60620.0,1171316.02341059,1853535.6050741002,17.0,6.0,71.0,41.753565662177074,-87.64775751127945,"(41.75356566217708, -87.64775751127945)",2012-01-24,71
Vacant/Abandoned Building,12-00103758,01/24/2012,Front,,Open,,Vacant,False,False,1418,W,49TH,PL,60609.0,1167714.7732038999,1871921.15107166,16.0,9.0,61.0,41.80409588613153,-87.66042756860944,"(41.804095886131535, -87.66042756860944)",2012-01-24,61
Vacant/Abandoned Building,12-00103852,01/24/2012,Rear,,Open,,Vacant,False,True,7029,S,OAKLEY,AVE,60636.0,1162281.00381162,1858002.37071364,17.0,8.0,66.0,41.76601591229065,-87.68074353661171,"(41.76601591229065, -87.68074353661171)",2012-01-24,66
Vacant/Abandoned Building,12-00104083,01/24/2012,Rear,,Open,REAR,Vacant,False,True,4937,W,HUBBARD,ST,60644.0,1143371.13687124,1902558.71288361,28.0,15.0,25.0,41.88865791585755,-87.74894488576649,"(41.88865791585755, -87.74894488576649)",2012-01-24,25
Vacant/Abandoned Building,12-00104364,01/24/2012,Front,,Open,"FRONT, REAR, AND GARAGE",Vacant,False,True,4169,W,FLETCHER,ST,60641.0,1147872.16276716,1920613.69012495,31.0,25.0,21.0,41.93811724661019,-87.73195036590558,"(41.93811724661019, -87.73195036590558)",2012-01-24,21
Vacant/Abandoned Building,12-00104836,01/24/2012,Rear,,Open,,Vacant,False,False,5019,S,ELIZABETH,ST,60609.0,1168840.40991796,1871495.98310534,16.0,9.0,61.0,41.80290492116816,-87.65631155661845,"(41.802904921168164, -87.65631155661843)",2012-01-24,61
Vacant/Abandoned Building,12-00104877,01/24/2012,Front,,Open,FRONT,Vacant,False,True,747,N,LATROBE,AVE,60644.0,1141222.63801156,1904456.81877659,28.0,15.0,25.0,41.89390642924562,-87.75678823926891,"(41.89390642924562, -87.7567882392689)",2012-01-24,25
Vacant/Abandoned Building,12-00104997,01/24/2012,Garage,,Boarded,,Vacant,False,True,647,N,LOCKWOOD,AVE,60644.0,1140912.72182894,1903771.94451675,28.0,15.0,25.0,41.89203276040987,-87.75794334345105,"(41.89203276040987, -87.75794334345105)",2012-01-24,25
Vacant/Abandoned Building,12-00105245,01/24/2012,Front,,Open,,Vacant,False,True,734,N,LOCKWOOD,AVE,60644.0,1140892.39650262,1904358.83059151,37.0,15.0,25.0,41.89364362086442,-87.75800353798826,"(41.89364362086442, -87.75800353798826)",2012-01-24,25
Vacant/Abandoned Building,12-00105284,01/24/2012,Front,,Open,SIDE,Vacant,False,False,2858,W,PALMER,ST,60647.0,1156824.86989378,1914685.30027903,35.0,14.0,22.0,41.9216722547985,-87.6992082926315,"(41.9216722547985, -87.69920829263148)",2012-01-24,22
Vacant/Abandoned Building,12-00105443,01/24/2012,,,,,,,,1249,S,HARDING,AVE,60623.0,1150244.56988628,1894088.57270357,24.0,10.0,29.0,41.8652836781421,-87.723923718511,"(41.865283678142106, -87.723923718511)",2012-01-24,29
Vacant/Abandoned Building,12-00105541,01/24/2012,,,,,,,,4852,W,DRUMMOND,PL,60639.0,1143588.30258128,1917188.63702502,31.0,25.0,19.0,41.928799955176274,-87.74778059289925,"(41.928799955176274, -87.74778059289925)",2012-01-24,19
Vacant/Abandoned Building,12-00105543,01/24/2012,,,,,,,,3405,W,BEACH,AVE,60651.0,1153396.13629708,1909429.41982203,26.0,14.0,23.0,41.90731854214757,-87.71194634042492,"(41.90731854214757, -87.71194634042492)",2012-01-24,23
Vacant/Abandoned Building,12-00105568,01/24/2012,,,,,,,,1323,S,MILLARD,AVE,60623.0,1152253.0613666999,1893543.97420099,24.0,10.0,29.0,41.86374987650771,-87.71656479237394,"(41.86374987650771, -87.71656479237393)",2012-01-24,29
Vacant/Abandoned Building,12-00105896,01/24/2012,Front,,Open,FRONT,Vacant,False,False,6328,S,CARPENTER,ST,60621.0,1170399.59491693,1862850.55658733,16.0,7.0,68.0,41.779147047018796,-87.65084503056015,"(41.7791470470188, -87.65084503056015)",2012-01-24,68
Vacant/Abandoned Building,12-00106011,01/24/2012,Front,,Open,FRONT DOOR,Vacant,False,False,3200,W,WALNUT,ST,60624.0,1155005.25027281,1901452.54312295,28.0,11.0,27.0,41.88539710934165,-87.70624950101063,"(41.88539710934165, -87.70624950101062)",2012-01-24,27
Vacant/Abandoned Building,12-00106105,01/24/2012,Front,,Open,,Occupied,False,True,1345,W,109TH,ST,60643.0,1169302.79988465,1832481.58410946,34.0,22.0,75.0,41.695834101924035,-87.65574256225426,"(41.695834101924035, -87.65574256225425)",2012-01-24,75
Vacant/Abandoned Building,12-00106181,01/24/2012,Rear,,Open,THE ENTY POINT IS IN THE REAR AND THE FRONT OF THE BUILDING.,Vacant,False,True,7324,S,WOLCOTT,AVE,60636.0,1164955.20512185,1856104.06176699,17.0,7.0,67.0,41.76075059611581,-87.67099519677288,"(41.76075059611581, -87.67099519677288)",2012-01-24,67
Vacant/Abandoned Building,12-00106231,01/24/2012,Front,,Boarded,WINDOWS ARE OPEN,Vacant,False,False,2335,W,CHICAGO,AVE,60622.0,1160691.79778656,1905275.00962276,1.0,13.0,24.0,41.89577035538473,-87.68526140046501,"(41.89577035538473, -87.68526140046502)",2012-01-24,24
Vacant/Abandoned Building,12-00106369,01/24/2012,Front,,Open,FRONT,Vacant,False,False,2143,W,WARREN,BLVD,60612.0,1162117.71758459,1900332.16198987,2.0,13.0,28.0,41.88217709665679,-87.68016250215629,"(41.88217709665679, -87.6801625021563)",2012-01-24,28
Vacant/Abandoned Building,12-00106976,01/25/2012,Front,,Open,FRONT & REAR,Vacant,False,False,10625,S,PERRY,AVE,60628.0,1177484.79182622,1834397.59979113,34.0,5.0,49.0,41.700911386930215,-87.62572783534374,"(41.70091138693021, -87.62572783534375)",2012-01-25,49
Vacant/Abandoned Building,12-00107058,01/25/2012,Front,,Open,DANGROUS AND  OPEN,Vacant,True,False,7833,S,EMERALD,AVE,60620.0,1172659.24418296,1852927.08676671,17.0,6.0,71.0,41.751866333126756,-87.64285299904164,"(41.751866333126756, -87.64285299904164)",2012-01-25,71
Vacant/Abandoned Building,12-00107078,01/25/2012,Front,,Open,FRONT DOOR WIDE OPEN,Vacant,False,True,2605,E,76TH,ST,60649.0,1194894.33998864,1855073.11141599,7.0,4.0,43.0,41.75723662819402,-87.56130222213685,"(41.75723662819402, -87.56130222213685)",2012-01-25,43
Vacant/Abandoned Building,12-00107305,01/25/2012,Rear,,Open,REAR,Vacant,False,False,7035,S,MAY,ST,60621.0,1169867.63328873,1858146.06661268,17.0,7.0,68.0,41.76624891518887,-87.65293170031137,"(41.76624891518887, -87.65293170031138)",2012-01-25,68
Vacant/Abandoned Building,12-00107483,01/25/2012,Front,,Open,,Vacant,False,False,4635,S,SPRINGFIELD,AVE,60632.0,1151139.31293343,1873616.05861053,14.0,8.0,57.0,41.80908697566836,-87.72117468281334,"(41.80908697566836, -87.72117468281334)",2012-01-25,57
Vacant/Abandoned Building,12-00107496,01/25/2012,Front,,Open,,Vacant,True,False,5010,S,PRAIRIE,AVE,60615.0,1178889.25372835,1871863.43482125,3.0,2.0,38.0,41.80369012846983,-87.61944693228986,"(41.803690128469825, -87.61944693228988)",2012-01-25,38
Vacant/Abandoned Building,12-00107731,01/25/2012,Front,,Open,FRONT DOOR.. BOARDS HAVE BEEN REMOVED...,Vacant,False,True,1260,S,KEELER,AVE,60623.0,1148582.0610771999,1893971.22463292,24.0,10.0,29.0,41.86499388374028,-87.73002992375312,"(41.86499388374028, -87.73002992375312)",2012-01-25,29
Vacant/Abandoned Building,12-00107750,01/25/2012,Front,,Open,,Vacant,False,False,1938,S,CHRISTIANA,AVE,60623.0,1154339.95490537,1890256.00877278,24.0,10.0,29.0,41.85468593225498,-87.70899164867598,"(41.85468593225498, -87.70899164867599)",2012-01-25,29
Vacant/Abandoned Building,12-00108099,01/25/2012,Front,,Open,REAR,Vacant,False,False,6431,S,BISHOP,ST,60636.0,1167770.46036706,1862096.92910797,17.0,7.0,67.0,41.77713585493967,-87.66050531201418,"(41.77713585493967, -87.66050531201417)",2012-01-25,67
Vacant/Abandoned Building,12-00108113,01/25/2012,Rear,,Open,REAR,Vacant,False,True,2137,N,AVERS,AVE,60647.0,1150364.80699463,1913928.16789489,26.0,25.0,22.0,41.91972324733456,-87.72296421886591,"(41.91972324733456, -87.7229642188659)",2012-01-25,22
Vacant/Abandoned Building,12-00108477,01/25/2012,Rear,,Open,,Vacant,False,False,8906,S,EMERALD,AVE,60620.0,1172867.19388928,1845853.39356587,21.0,22.0,71.0,41.732450603902414,-87.64229911857069,"(41.732450603902414, -87.64229911857068)",2012-01-25,71
Vacant/Abandoned Building,12-00108552,01/25/2012,Front,,Open,"FRONT, BACK AND SIDES",Vacant,False,False,1320,S,TRIPP,AVE,60623.0,1148260.92453116,1893566.30810797,24.0,10.0,29.0,41.86388893044808,-87.73121925756304,"(41.86388893044808, -87.73121925756303)",2012-01-25,29
Vacant/Abandoned Building,12-00108659,01/25/2012,,,,,,,,4349,W,AUGUSTA,BLVD,60651.0,1147197.1425688,1906307.46218215,37.0,11.0,23.0,41.89887253273285,-87.73479818847109,"(41.898872532732845, -87.7347981884711)",2012-01-25,23
Vacant/Abandoned Building,12-00108733,01/25/2012,Rear,,Open,,Vacant,False,True,2946,E,98TH,ST,60617.0,1197519.17328194,1840544.90206958,10.0,4.0,51.0,41.71730503854221,-87.55216609683956,"(41.7173050385422, -87.55216609683956)",2012-01-25,51
Vacant/Abandoned Building,12-00108824,01/25/2012,Front,,Open,FRONT,Vacant,False,False,1001,W,71ST,ST,60621.0,1170860.01383097,1857745.20280923,17.0,7.0,68.0,41.76512729561182,-87.64930595527778,"(41.76512729561182, -87.64930595527778)",2012-01-25,68
Vacant/Abandoned Building,12-00108863,01/25/2012,Rear,,Open,,Vacant,False,False,7216,S,SANGAMON,ST,60621.0,1171223.39727624,1856985.40840275,17.0,7.0,68.0,41.7630343874031,-87.6479962369943,"(41.7630343874031, -87.6479962369943)",2012-01-25,68
Vacant/Abandoned Building,12-00108953,01/25/2012,Front,,Open,,Vacant,False,False,1337,W,72ND,PL,60636.0,1168527.77681603,1856685.44532045,17.0,7.0,67.0,41.76226975958525,-87.65788479985889,"(41.76226975958525, -87.65788479985889)",2012-01-25,67
Vacant/Abandoned Building,12-00109074,01/25/2012,Rear,,Open,REAR,Occupied,False,True,3808,W,GRAND,AVE,60651.0,1150736.9327715,1908313.92588562,30.0,25.0,23.0,41.9043099644172,-87.72174404909063,"(41.904309964417195, -87.72174404909063)",2012-01-25,23
Vacant/Abandoned Building,12-00109158,01/25/2012,Front,,Open,REAR AND FRONT,Vacant,False,False,1036,W,108TH,PL,60643.0,1171276.27001239,1832862.32997924,34.0,22.0,75.0,41.69683609824453,-87.64850589912619,"(41.69683609824453, -87.64850589912619)",2012-01-25,75
Vacant/Abandoned Building,12-00109400,01/25/2012,Front,,Open,DOORS,Vacant,False,True,1248,S,KEELER,AVE,60623.0,1148579.64983113,1894051.97019416,24.0,10.0,29.0,41.86521550579587,-87.73003669247694,"(41.865215505795874, -87.73003669247693)",2012-01-25,29
Vacant/Abandoned Building,12-00109883,01/25/2012,Front,,Open,,Vacant,False,False,1432,S,SPRINGFIELD,AVE,60623.0,1150610.45666745,1892879.36466881,24.0,10.0,29.0,41.86195833401533,-87.72261210406806,"(41.861958334015334, -87.72261210406806)",2012-01-25,29
Vacant/Abandoned Building,12-00110271,01/25/2012,Front,,Open,REAR DOOR,Vacant,False,False,8233,S,COLES,AVE,60617.0,1198249.41329326,1850972.4497231003,7.0,4.0,46.0,41.745900846330585,-87.54914364086224,"(41.745900846330585, -87.54914364086223)",2012-01-25,46
Vacant/Abandoned Building,12-00110313,01/25/2012,Garage,,Boarded,,Vacant,False,False,7511,S,EMERALD,AVE,60620.0,1172602.65997844,1855040.01999294,17.0,6.0,68.0,41.75766573477324,-87.64299822388911,"(41.75766573477324, -87.64299822388911)",2012-01-25,68
Vacant/Abandoned Building,12-00110368,01/25/2012,Front,,Open,,Vacant,False,True,1717,W,18TH,PL,60608.0,1165146.55400413,1891120.42262994,25.0,12.0,31.0,41.85683549377245,-87.66930229955368,"(41.85683549377245, -87.66930229955368)",2012-01-25,31
Vacant/Abandoned Building,12-00110372,01/25/2012,Front,,Open,,Vacant,False,False,3321,W,VAN BUREN,ST,60624.0,1154200.41731046,1897828.82816732,28.0,11.0,27.0,41.87546936463344,-87.70930176796313,"(41.87546936463344, -87.70930176796313)",2012-01-25,27
Vacant/Abandoned Building,12-00110433,01/25/2012,Front,,Open,FRONT,Vacant,False,False,1517,W,61ST,ST,60636.0,1167199.41048079,1864278.524429,15.0,7.0,67.0,41.783134667270964,-87.66253638434713,"(41.78313466727096, -87.66253638434713)",2012-01-25,67
Vacant/Abandoned Building,12-00110440,01/25/2012,Front,,Open,FRONT GATE IS OPEN,Vacant,False,False,1721,W,18TH,PL,60608.0,1165124.85400413,1891119.92262994,25.0,12.0,31.0,41.85683458221645,-87.66938196446043,"(41.85683458221645, -87.66938196446043)",2012-01-25,31
Vacant/Abandoned Building,12-00110536,01/25/2012,,,,,,,,2642,W,WASHINGTON,BLVD,60612.0,1158758.8560944,1900584.22251247,2.0,13.0,27.0,41.8829382621926,-87.69248934433205,"(41.8829382621926, -87.69248934433205)",2012-01-25,27
Vacant/Abandoned Building,12-00110745,01/25/2012,Front,,Open,,Vacant,True,False,7300,S,UNION,AVE,60621.0,1172895.77001018,1856476.7416246003,17.0,7.0,68.0,41.76160181673985,-87.64188169343487,"(41.76160181673985, -87.64188169343487)",2012-01-25,68
Vacant/Abandoned Building,12-00110886,01/25/2012,Front,,Open,DOORS,Vacant,False,True,2126,S,CENTRAL PARK,AVE,60623.0,1152697.79849319,1889610.36522758,24.0,10.0,29.0,41.852946817447055,-87.71503616338627,"(41.852946817447055, -87.71503616338627)",2012-01-25,29
Vacant/Abandoned Building,12-00111008,01/25/2012,,,,,,,,720,W,79TH,ST,60620.0,1172789.26978425,1852491.05167716,17.0,6.0,71.0,41.7506669327071,-87.64238934773466,"(41.7506669327071, -87.64238934773466)",2012-01-25,71
Vacant/Abandoned Building,12-00111012,01/25/2012,,,,,,,,6746,S,LANGLEY,AVE,60637.0,1182053.95556946,1860434.0651307998,6.0,3.0,42.0,41.772254197369726,-87.6081940466281,"(41.77225419736973, -87.6081940466281)",2012-01-25,42
Vacant/Abandoned Building,12-00111052,01/25/2012,,,,,,,,6609,S,ARTESIAN,AVE,60629.0,1161178.58118327,1860762.44957853,15.0,8.0,66.0,41.773612843184154,-87.68470802789913,"(41.77361284318416, -87.68470802789912)",2012-01-25,66
Vacant/Abandoned Building,12-00111318,01/25/2012,,,,,,,,6853,S,RIDGELAND,AVE,60649.0,1189047.68013116,1859879.35547182,5.0,3.0,43.0,41.77056735464622,-87.58257524178734,"(41.77056735464622, -87.58257524178735)",2012-01-25,43
Vacant/Abandoned Building,12-00111319,01/25/2012,,,,,,,,7225,S,WASHTENAW,AVE,60629.0,1159623.70123096,1856626.09392281,18.0,8.0,66.0,41.76229411628045,-87.690521238127,"(41.762294116280444, -87.690521238127)",2012-01-25,66
Vacant/Abandoned Building,12-00111390,01/25/2012,Front,,Open,FRONT,Vacant,False,False,8551,S,COLFAX,AVE,60617.0,1194981.76340754,1848776.62186563,7.0,4.0,46.0,41.73995640952624,-87.56118891274296,"(41.739956409526236, -87.56118891274295)",2012-01-25,46
Vacant/Abandoned Building,12-00111397,01/25/2012,Front,,Open,,Vacant,False,True,8550,S,SAGINAW,AVE,60617.0,1195306.17656607,1849126.76637928,7.0,4.0,46.0,41.74090924126069,-87.55998880296463,"(41.74090924126069, -87.55998880296463)",2012-01-25,46
Vacant/Abandoned Building,12-00111482,01/25/2012,Front,,Open,REAR DOOR,Vacant,False,False,3318,W,CUYLER,AVE,60618.0,1153544.89602192,1926747.64989561,33.0,17.0,16.0,41.95483817976649,-87.71093806074707,"(41.95483817976649, -87.71093806074707)",2012-01-25,16
Vacant/Abandoned Building,12-00111683,01/25/2012,Rear,,Open,,Vacant,False,True,7107,S,EBERHART,AVE,60619.0,1180806.40859116,1858007.1280188,6.0,3.0,69.0,41.76562320870664,-87.61284166552454,"(41.765623208706636, -87.61284166552454)",2012-01-25,69
Vacant/Abandoned Building,12-00111983,01/25/2012,Front,,Open,?,Occupied,False,True,7843,S,KARLOV,AVE,60652.0,1150481.99668918,1852074.36492849,13.0,8.0,70.0,41.749985977334795,-87.72414535881876,"(41.7499859773348, -87.72414535881877)",2012-01-25,70
Vacant/Abandoned Building,12-00112055,01/25/2012,Front,,Open,BACK DOOR HAS BEEN KICKED OPEN AND WINDOWS ON SIDE ARE OPEN,Vacant,False,True,7121,S,UNIVERSITY,AVE,60619.0,1185113.90001306,1858004.69181587,5.0,3.0,69.0,41.76551642776013,-87.59705356508654,"(41.76551642776013, -87.59705356508653)",2012-01-25,69
Vacant/Abandoned Building,12-00112239,01/26/2012,Rear,,Open,,Vacant,False,False,8408,S,BAKER,AVE,60617.0,1198643.01890789,1849515.09856798,10.0,4.0,46.0,41.74189191646803,-87.54775017423843,"(41.74189191646802, -87.54775017423844)",2012-01-26,46
